Loss,Epochs,How may saturated
0.00999834,6730,0

x,Sin(x),NN prediction
1.45432,0.993225,0.22669
1.46691,0.994609,0.216266
1.47951,0.995836,0.205878
1.4921,0.996905,0.195528
1.50469,0.997816,0.185217
1.51728,0.998568,0.174948
1.52987,0.999163,0.164722
1.54246,0.999599,0.154541
1.55506,0.999876,0.144406
1.56765,0.999995,0.134318
1.58024,0.999955,0.12428
1.59283,0.999757,0.114292
1.60542,0.999401,0.104355
1.61801,0.998886,0.094472
1.6306,0.998212,0.0846419
1.6432,0.99738,0.0748667
1.65579,0.99639,0.0651476
1.66838,0.995243,0.0554846
1.68097,0.993937,0.0458794
1.69356,0.992474,0.0363326
1.70615,0.990853,0.0268445
1.71875,0.989075,0.0174161
1.73134,0.987141,0.00804822
1.74393,0.98505,-0.0012591
1.75652,0.982803,-0.0105051
1.76911,0.9804,-0.0196889
1.7817,0.977841,-0.0288106
1.7943,0.975128,-0.0378696
1.80689,0.97226,-0.0468653
1.81948,0.969238,-0.0557976
1.83207,0.966062,-0.0646667
1.84466,0.962733,-0.0734712
1.85725,0.959251,-0.0822119
1.86984,0.955617,-0.0908882
1.88244,0.951832,-0.0994999
1.89503,0.947896,-0.108047
1.90762,0.94381,-0.116529
1.92021,0.939574,-0.124946
1.9328,0.935188,-0.133299
1.94539,0.930655,-0.141587
1.95799,0.925974,-0.149809
1.97058,0.921147,-0.157967
1.98317,0.916173,-0.16606
1.99576,0.911054,-0.174088
2.00835,0.905791,-0.182051
2.02094,0.900383,-0.18995
2.03353,0.894834,-0.197784
2.04613,0.889142,-0.205553
2.05872,0.883309,-0.213259
2.07131,0.877337,-0.2209
2.0839,0.871225,-0.228477
2.09649,0.864975,-0.235991
2.10908,0.858588,-0.243442
2.12168,0.852065,-0.250828
2.13427,0.845407,-0.258152
2.14686,0.838614,-0.265413
2.15945,0.831689,-0.272612
2.17204,0.824632,-0.279748
2.18463,0.817444,-0.286822
2.19722,0.810127,-0.293835
2.20982,0.802681,-0.300786
2.22241,0.795108,-0.307675
2.235,0.787409,-0.314504
2.24759,0.779584,-0.321273
2.26018,0.771637,-0.327981
2.27277,0.763567,-0.33463
2.28537,0.755376,-0.341218
2.29796,0.747065,-0.347748
2.31055,0.738636,-0.354219
2.32314,0.73009,-0.360631
2.33573,0.721427,-0.366986
2.34832,0.712651,-0.373281
2.36091,0.703761,-0.379521
2.37351,0.69476,-0.385703
2.3861,0.685649,-0.391828
2.39869,0.676429,-0.397897
2.41128,0.667102,-0.40391
2.42387,0.657669,-0.409867
2.43646,0.648132,-0.415769
2.44906,0.638492,-0.421617
2.46165,0.628751,-0.42741
2.47424,0.61891,-0.433149
2.48683,0.608971,-0.438835
2.49942,0.598935,-0.444467
2.51201,0.588805,-0.450047
2.5246,0.578581,-0.455573
2.5372,0.568266,-0.461049
2.54979,0.55786,-0.466472
2.56238,0.547366,-0.471844
2.57497,0.536785,-0.477165
2.58756,0.526119,-0.482436
2.60015,0.51537,-0.487656
2.61275,0.504538,-0.492828
2.62534,0.493628,-0.497949
2.63793,0.482638,-0.503022
2.65052,0.471572,-0.508046
2.66311,0.460431,-0.513023
2.6757,0.449218,-0.517951
2.68829,0.437933,-0.522833
2.70089,0.426579,-0.527667
2.71348,0.415157,-0.532455
2.72607,0.403669,-0.537196
2.73866,0.392117,-0.541892
2.75125,0.380503,-0.546543
2.76384,0.368829,-0.551149
2.77644,0.357096,-0.55571
2.78903,0.345307,-0.560226
2.80162,0.333463,-0.5647
2.81421,0.321566,-0.569129
2.8268,0.309618,-0.573516
2.83939,0.297621,-0.57786
2.85198,0.285577,-0.582161
2.86458,0.273487,-0.586421
2.87717,0.261354,-0.590639
2.88976,0.24918,-0.594815
2.90235,0.236966,-0.598951
2.91494,0.224715,-0.603047
2.92753,0.212428,-0.607102
2.94013,0.200107,-0.611118
2.95272,0.187755,-0.615094
2.96531,0.175372,-0.619031
2.9779,0.162963,-0.62293
2.99049,0.150527,-0.62679
3.00308,0.138067,-0.630612
3.01567,0.125586,-0.634397
3.02827,0.113084,-0.638144
3.04086,0.100564,-0.641855
3.05345,0.0880294,-0.645529
3.06604,0.0754798,-0.649166
3.07863,0.0629185,-0.652768
3.09122,0.0503476,-0.656334
3.10382,0.0377681,-0.659865
3.11641,0.0251828,-0.663361
3.129,0.0125938,-0.666822
3.14159,2.53518e-06,-0.670249
