Loss,Epochs,How may saturated
0.0499999,5132,0

x,Sin(x),NN prediction
1.9328,0.935188,0.893537
1.94539,0.930655,0.88829
1.95799,0.925974,0.882946
1.97058,0.921147,0.877508
1.98317,0.916173,0.871976
1.99576,0.911054,0.866353
2.00835,0.905791,0.860641
2.02094,0.900383,0.854842
2.03353,0.894834,0.848957
2.04613,0.889142,0.842988
2.05872,0.883309,0.836937
2.07131,0.877337,0.830806
2.0839,0.871225,0.824598
2.09649,0.864975,0.818312
2.10908,0.858588,0.811951
2.12168,0.852065,0.805517
2.13427,0.845407,0.799011
2.14686,0.838614,0.792436
2.15945,0.831689,0.785792
2.17204,0.824632,0.779082
2.18463,0.817444,0.772306
2.19722,0.810127,0.765468
2.20982,0.802681,0.758568
2.22241,0.795108,0.751607
2.235,0.787409,0.744587
2.24759,0.779584,0.737511
2.26018,0.771637,0.730378
2.27277,0.763567,0.723191
2.28537,0.755376,0.715951
2.29796,0.747065,0.70866
2.31055,0.738636,0.701319
2.32314,0.73009,0.693929
2.33573,0.721427,0.686492
2.34832,0.712651,0.679009
2.36091,0.703761,0.671481
2.37351,0.69476,0.66391
2.3861,0.685649,0.656297
2.39869,0.676429,0.648643
2.41128,0.667102,0.64095
2.42387,0.657669,0.633218
2.43646,0.648132,0.625449
2.44906,0.638492,0.617645
2.46165,0.628751,0.609805
2.47424,0.61891,0.601933
2.48683,0.608971,0.594028
2.49942,0.598935,0.586091
2.51201,0.588805,0.578125
2.5246,0.578581,0.570129
2.5372,0.568266,0.562105
2.54979,0.55786,0.554055
2.56238,0.547366,0.545979
2.57497,0.536785,0.537877
2.58756,0.526119,0.529752
2.60015,0.51537,0.521604
2.61275,0.504538,0.513434
2.62534,0.493628,0.505243
2.63793,0.482638,0.497032
2.65052,0.471572,0.488802
2.66311,0.460431,0.480554
2.6757,0.449218,0.472288
2.68829,0.437933,0.464006
2.70089,0.426579,0.455708
2.71348,0.415157,0.447396
2.72607,0.403669,0.439069
2.73866,0.392117,0.43073
2.75125,0.380503,0.422379
2.76384,0.368829,0.414015
2.77644,0.357096,0.405642
2.78903,0.345307,0.397258
2.80162,0.333463,0.388865
2.81421,0.321566,0.380464
2.8268,0.309618,0.372054
2.83939,0.297621,0.363638
2.85198,0.285577,0.355216
2.86458,0.273487,0.346788
2.87717,0.261354,0.338354
2.88976,0.24918,0.329917
2.90235,0.236966,0.321476
2.91494,0.224715,0.313031
2.92753,0.212428,0.304585
2.94013,0.200107,0.296137
2.95272,0.187755,0.287687
2.96531,0.175372,0.279237
2.9779,0.162963,0.270787
2.99049,0.150527,0.262337
3.00308,0.138067,0.253889
3.01567,0.125586,0.245442
3.02827,0.113084,0.236997
3.04086,0.100564,0.228555
3.05345,0.0880294,0.220116
3.06604,0.0754798,0.211681
3.07863,0.0629185,0.20325
3.09122,0.0503476,0.194824
3.10382,0.0377681,0.186403
3.11641,0.0251828,0.177988
3.129,0.0125938,0.169578
3.14159,2.53518e-06,0.161176
