Loss,Epochs,How may saturated
0.0499985,8856,0

x,Sin(x),NN prediction
1.15213,0.91363,0.956801
1.16472,0.918677,0.95975
1.17731,0.923578,0.962526
1.1899,0.928332,0.96513
1.20249,0.932939,0.967562
1.21508,0.937399,0.969825
1.22768,0.941709,0.971919
1.24027,0.945871,0.973844
1.25286,0.949882,0.975604
1.26545,0.953743,0.977197
1.27804,0.957453,0.978626
1.29063,0.96101,0.979891
1.30322,0.964416,0.980995
1.31582,0.967668,0.981937
1.32841,0.970767,0.982721
1.341,0.973713,0.983346
1.35359,0.976503,0.983814
1.36618,0.97914,0.984126
1.37877,0.98162,0.984285
1.39137,0.983945,0.98429
1.40396,0.986115,0.984144
1.41655,0.988127,0.983848
1.42914,0.989983,0.983404
1.44173,0.991683,0.982812
1.45432,0.993225,0.982075
1.46691,0.994609,0.981193
1.47951,0.995836,0.980168
1.4921,0.996905,0.979002
1.50469,0.997816,0.977697
1.51728,0.998568,0.976253
1.52987,0.999163,0.974673
1.54246,0.999599,0.972957
1.55506,0.999876,0.971108
1.56765,0.999995,0.969126
1.58024,0.999955,0.967014
1.59283,0.999757,0.964773
1.60542,0.999401,0.962405
1.61801,0.998886,0.95991
1.6306,0.998212,0.957291
1.6432,0.99738,0.954549
1.65579,0.99639,0.951686
1.66838,0.995243,0.948703
1.68097,0.993937,0.945602
1.69356,0.992474,0.942384
1.70615,0.990853,0.939052
1.71875,0.989075,0.935605
1.73134,0.987141,0.932047
1.74393,0.98505,0.928379
1.75652,0.982803,0.924601
1.76911,0.9804,0.920716
1.7817,0.977841,0.916726
1.7943,0.975128,0.912631
1.80689,0.97226,0.908433
1.81948,0.969238,0.904134
1.83207,0.966062,0.899736
1.84466,0.962733,0.89524
1.85725,0.959251,0.890646
1.86984,0.955617,0.885958
1.88244,0.951832,0.881176
1.89503,0.947896,0.876301
1.90762,0.94381,0.871336
1.92021,0.939574,0.866282
1.9328,0.935188,0.861139
1.94539,0.930655,0.85591
1.95799,0.925974,0.850597
1.97058,0.921147,0.8452
1.98317,0.916173,0.83972
1.99576,0.911054,0.834161
2.00835,0.905791,0.828521
2.02094,0.900383,0.822804
2.03353,0.894834,0.817011
2.04613,0.889142,0.811142
2.05872,0.883309,0.8052
2.07131,0.877337,0.799185
2.0839,0.871225,0.793098
2.09649,0.864975,0.786942
2.10908,0.858588,0.780718
2.12168,0.852065,0.774426
2.13427,0.845407,0.768068
2.14686,0.838614,0.761646
2.15945,0.831689,0.755161
2.17204,0.824632,0.748613
2.18463,0.817444,0.742005
2.19722,0.810127,0.735337
2.20982,0.802681,0.72861
2.22241,0.795108,0.721827
2.235,0.787409,0.714987
2.24759,0.779584,0.708092
2.26018,0.771637,0.701144
2.27277,0.763567,0.694144
2.28537,0.755376,0.687092
2.29796,0.747065,0.67999
2.31055,0.738636,0.672838
2.32314,0.73009,0.665639
2.33573,0.721427,0.658393
2.34832,0.712651,0.651101
2.36091,0.703761,0.643764
2.37351,0.69476,0.636384
2.3861,0.685649,0.628961
2.39869,0.676429,0.621497
2.41128,0.667102,0.613992
2.42387,0.657669,0.606447
2.43646,0.648132,0.598864
2.44906,0.638492,0.591243
2.46165,0.628751,0.583586
2.47424,0.61891,0.575894
2.48683,0.608971,0.568166
2.49942,0.598935,0.560405
2.51201,0.588805,0.552611
2.5246,0.578581,0.544785
2.5372,0.568266,0.536928
2.54979,0.55786,0.529042
2.56238,0.547366,0.521126
2.57497,0.536785,0.513181
2.58756,0.526119,0.50521
2.60015,0.51537,0.497212
2.61275,0.504538,0.489187
2.62534,0.493628,0.481139
2.63793,0.482638,0.473065
2.65052,0.471572,0.464969
2.66311,0.460431,0.456851
2.6757,0.449218,0.44871
2.68829,0.437933,0.440548
2.70089,0.426579,0.432367
2.71348,0.415157,0.424166
2.72607,0.403669,0.415946
2.73866,0.392117,0.407708
2.75125,0.380503,0.399454
2.76384,0.368829,0.391182
2.77644,0.357096,0.382895
2.78903,0.345307,0.374592
2.80162,0.333463,0.366276
2.81421,0.321566,0.357945
2.8268,0.309618,0.349601
2.83939,0.297621,0.341246
2.85198,0.285577,0.332877
